"unnamed:_0.1","session_id","initiator","start_time","end_time","collaborate_primary","collaborate_secondary","independent_primary","independent_secondary","task_distribution","task_transition","independent_distraction","collaboration_on_distraction","modality","task_allo_and_plann","provision_of_handover_information","info_sharing_and_situ_assess","escalation","information_requesting","responding_to_request","agreement","comparison","unnamed:_0","utterance_id","conversation_id","text","duration","receiver","location","priority","communication_type","stage_based_on_num_of_student","stage_based_on_scenario"
8497,215,"blue",1019.593,1020.623,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5739,186,369,"No, me either.",1.03,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8498,215,"green",1019.603,1020.103,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",5794,241,371,"Yes .",0.5,"red","cabinet blue","secondary","responsing to request","3. four students plus a doctor",NA
8499,215,"green",1020,1042,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8500,215,"red",1020,1042,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8501,215,"blue",1022.943,1025.283,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5740,187,369,"Monash, we're.",2.34,"control","bed4","primary",NA,"3. four students plus a doctor",NA
8502,215,"green",1024.043,1025.183,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5795,242,371,"12:37.",1.14,"red","cabinet blue","secondary",NA,"3. four students plus a doctor",NA
8503,215,"yellow",1024.243,1027.203,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5741,188,369,"Monash what's the pearl of Ruth?",2.96,"control","bed4","primary",NA,"3. four students plus a doctor",NA
8504,215,"green",1030.483,1032.843,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5796,243,371,"Yes, Bailey French.",2.36,"red","cabinet blue","secondary",NA,"3. four students plus a doctor",NA
8505,215,"blue",1033.303,1036.583,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5742,189,369,"Ruth, can you tell us where you are?",3.28,"patient","bed4","primary",NA,"3. four students plus a doctor",NA
8506,215,"red",1033.523,1034.203,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",5797,244,371,"And UR number ?",0.68,"green","cabinet blue","secondary","information requesting","3. four students plus a doctor",NA
8507,215,"green",1034.723,1039.923,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",5798,245,371,"UR number is 7835258 .",5.2,"red","cabinet blue","secondary","responsing to request","3. four students plus a doctor",NA
8508,215,"blue",1035,1037,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8509,215,"yellow",1035,1037,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8510,215,"red",1036.663,1037.303,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,0,"high",5799,246,371,"Up the top, eight .",0.64,"green","cabinet blue","secondary","information sharing","3. four students plus a doctor",NA
8511,215,"blue",1038,1070,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8512,215,"yellow",1038,1070,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8513,215,"blue",1041.223,1043.743,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5743,190,369,"Yes. Can you tell us what year it is?",2.52,"patient","bed4","primary",NA,"3. four students plus a doctor",NA
8514,215,"green",1043,1045,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8515,215,"red",1043,1045,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8516,215,"green",1043.683,1046.683,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,0,"high",5800,247,371,"So , morphine sulphate 1mg, 1ml for injection .",3,"red","cabinet blue","secondary","information sharing","3. four students plus a doctor",NA
8517,215,"green",1046,1057,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8518,215,"red",1046,1057,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8519,215,"blue",1052.903,1054.583,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5744,191,369,"Yes. Do you know what month it is?",1.68,"patient","bed4","primary",NA,"3. four students plus a doctor",NA
8520,215,"yellow",1053.423,1054.043,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5745,192,369,"Beautiful.",0.62,"patient","bed4","primary",NA,"3. four students plus a doctor",NA
8521,215,"red",1053.483,1055.843,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",5801,248,371,"So morph sulphate, one, so 1mg or 10mg in one mil ?",2.36,"green","cabinet blue","secondary","information requesting","3. four students plus a doctor",NA
8522,215,"green",1057.923,1059.863,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",5802,249,371,"It says 1mg slash ml .",1.94,"red","cabinet blue","secondary","responsing to request","3. four students plus a doctor",NA
8523,215,"green",1058,1067,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8524,215,"red",1058,1061,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8525,215,"red",1062,1063,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8526,215,"blue",1063.263,1064.763,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5746,193,369,"No.",1.5,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8527,215,"red",1064,1067,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8528,215,"green",1067.143,1069.923,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,1,"high",5803,250,371,"Yes . All right, what else ?",2.78,"red","cabinet blue","secondary","agreement,information requesting","3. four students plus a doctor",NA
8529,215,"green",1068,1100,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8530,215,"red",1068,1103,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8531,215,"red",1069.843,1070.743,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",5804,251,371,"What else do we have ?",0.9,"green","cabinet blue","secondary","information requesting","3. four students plus a doctor",NA
8532,215,"blue",1071,1074,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8533,215,"yellow",1071,1090,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8534,215,"red",1072.943,1074.823,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",5805,252,371,"1mg in one mil .",1.88,"green","cabinet blue","secondary","responsing to request","3. four students plus a doctor",NA
8535,215,"blue",1074.663,1075.003,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5747,194,369,"I'll do it now.",0.34,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8536,215,"blue",1075,1089,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8537,215,"blue",1076.723,1078.803,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5748,195,369,"Right total hip replacement.",2.08,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8538,215,"red",1078.763,1079.963,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",5806,253,371,"What the heck ?",1.2,"green","cabinet blue","secondary","information requesting","3. four students plus a doctor",NA
8539,215,"green",1079.543,1083.863,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,0,"high",5807,254,371,"Oh, yes, active 1mg per ml, dose 1mg .",4.32,"red","cabinet blue","secondary","information sharing","3. four students plus a doctor",NA
8540,215,"yellow",1080.643,1081.423,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5749,196,369,"Right, what was it, ten?",0.78,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8541,215,"green",1085.903,1086.983,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,0,"high",5808,255,371,"Unless we write it in .",1.08,"red","cabinet blue","secondary","information sharing","3. four students plus a doctor",NA
8542,215,"yellow",1086.243,1086.803,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5750,197,369,"Dressing.",0.56,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8543,215,"red",1088.243,1091.123,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,1,"high",5809,256,371,"Yes, good idea , do we even have it ?",2.88,"green","cabinet blue","secondary","agreement,information requesting","3. four students plus a doctor",NA
8544,215,"blue",1089.403,1091.043,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5751,198,369,"That's her morphine PCA.",1.64,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8545,215,"blue",1090,1090,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
8546,215,"yellow",1090.083,1090.703,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5752,199,369,"Morphine.",0.62,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8547,215,"blue",1091,1095,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8548,215,"yellow",1091,1095,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8549,215,"yellow",1095.943,1097.023,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5753,200,369,"10mg an hour.",1.08,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8550,215,"blue",1096,1097,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8551,215,"yellow",1096,1124,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8552,215,"red",1096.963,1102.993,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",5810,257,371,"So that's ten, not right, morphine 5mg in, oh okay. Oh no, in one mil .",6.03,"green","cabinet blue","secondary","responsing to request","3. four students plus a doctor",NA
8553,215,"blue",1098,1111,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8554,215,"green",1101,1116,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8555,215,"green",1103.203,1104.323,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,1,"high",5811,258,371,"Yes , this is one .",1.12,"red","cabinet blue","secondary","agreement,information sharing","3. four students plus a doctor",NA
8556,215,"red",1104,1109,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8557,215,"yellow",1105.283,1107.103,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5754,201,369,"Very true. I'll go get a label.",1.82,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8558,215,"green",1105.843,1108.183,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,1,"high",5812,259,371,"Wait, one, yes , 1mg per ml. All right .",2.34,"red","cabinet blue","secondary","agreement,information sharing","3. four students plus a doctor",NA
8559,215,"red",1109.923,1113.383,0,0,0,0,0,0,0,0,"dialogue",1,0,1,0,0,0,0,"high",5813,260,371,"So we'll have to check that order then, I guess, because we don't have that .",3.46,"green","cabinet blue","secondary","task allocation,information sharing","3. four students plus a doctor",NA
8560,215,"red",1110,1112,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8561,215,"blue",1112,1154,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8562,215,"yellow",1112.603,1122.323,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5755,202,369,"50mg of morphine, 10mg in a 2ml injectable solution.",9.72,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8563,215,"red",1113,1114,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8564,215,"blue",1114.003,1118.373,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5756,203,369,"Ruth, I'm just going to check your blood sugar, so it's just a little prick on your finger. Is it all right if I do that?",4.37,"patient","bed4","primary",NA,"3. four students plus a doctor",NA
8565,215,"red",1115,1116,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8566,215,"red",1116.883,1119.303,0,0,0,0,0,0,0,0,"dialogue",0,0,0,1,0,0,0,"high",5814,261,371,"Maybe we could just call the doctor .",2.42,"green","cabinet blue","secondary","escalation","3. four students plus a doctor",NA
8567,215,"green",1117,1124,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8568,215,"red",1117,1124,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8569,215,"red",1120.853,1124.203,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",5815,262,371,"Has she got anything else charted that we could give other than morphine ?",3.35,"green","cabinet blue","secondary","information requesting","3. four students plus a doctor",NA
8570,215,"blue",1122.523,1124.703,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5757,204,369,"Okay, and [unclear]. Just a little prick.",2.18,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8571,215,"green",1123.463,1127.403,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,1,0,"high",5816,263,371,"We can give the. No , this is all that's charted right ?",3.94,"red","cabinet blue","secondary","responsing to request,disagreement,information requesting","3. four students plus a doctor",NA
8572,215,"green",1125,1130,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8573,215,"red",1125,1130,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8574,215,"yellow",1125,1133,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8575,215,"yellow",1125.883,1127.043,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5758,205,369,"10mg an hour.",1.16,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8576,215,"red",1126.903,1132.173,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,1,"high",5817,264,371,"Okay , well, let's just do the fluid, that's an error .",5.27,"green","cabinet blue","secondary","agreement,information sharing","3. four students plus a doctor",NA
8577,215,"green",1127.403,1130.203,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",5818,265,371,"So should we do the normal saline ?",2.8,"red","cabinet blue","secondary","information requesting","3. four students plus a doctor",NA
8578,215,"yellow",1129.583,1129.943,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5759,206,369,"Yes.",0.36,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8579,215,"green",1131,1133,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8580,215,"red",1131,1138,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8581,215,"blue",1132.343,1134.683,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5760,207,369,"Monash, what's Ruth's blood sugar?",2.34,"control","bed4","primary",NA,"3. four students plus a doctor",NA
8582,215,"red",1132.443,1135.613,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",5819,266,371,"I don't know what the go is with that .",3.17,"green","cabinet blue","secondary","responsing to request","3. four students plus a doctor",NA
8583,215,"green",1132.823,1133.843,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,0,0,0,"high",5820,267,371,"I'll grab the .",1.02,"red","cabinet blue","secondary","task allocation","3. four students plus a doctor",NA
8584,215,"yellow",1132.903,1136.083,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5761,208,369,"10mg, 2ml. 50mg.",3.18,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8585,215,"green",1134,1136,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8586,215,"yellow",1134,1150,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8587,215,"green",1137,1137,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
8588,215,"green",1138,1138,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
8589,215,"green",1139,1156,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8590,215,"red",1139,1157,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8591,215,"red",1140.543,1143.503,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5821,268,371,"That's so weird.",2.96,"green","cabinet blue","secondary",NA,"3. four students plus a doctor",NA
8592,215,"green",1143.303,1144.983,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,0,0,1,"high",5822,269,371,"Yes , we'll call the .",1.68,"red","cabinet blue","secondary","agreement,task allocation","3. four students plus a doctor",NA
8593,215,"blue",1143.453,1146.483,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5762,209,369,"Blood sugar's 6.5. Blood sugar's 6.5?",3.03,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8594,215,"yellow",1148.523,1149.883,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5763,210,369,"1ml an hour.",1.36,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8595,215,"red",1148.543,1155.063,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,1,"high",5823,270,371,"Okay , so a 1000 mil and a starter and a swab and a flush .",6.52,"green","cabinet blue","secondary","agreement,information sharing","3. four students plus a doctor",NA
8596,215,"yellow",1151,1161,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8597,215,"yellow",1152.783,1153.223,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5764,211,369,"Ten.",0.44,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8598,215,"blue",1155,1157,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8599,215,"yellow",1155.653,1160.283,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5765,212,369,"Way too high. Okay, so we're going to reduce that and put a label on it.",4.63,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8600,215,"green",1157,1162,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8601,215,"blue",1158,1159,0,0,0,0,0,0,1,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8602,215,"red",1158,1159,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8603,215,"blue",1160,1160,0,0,0,0,0,0,0,1,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
8604,215,"red",1160,1162,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8605,215,"blue",1161,1162,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8606,215,"yellow",1162,1164,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8607,215,"blue",1163,1164,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8608,215,"green",1163,1169,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8609,215,"red",1163,1164,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8610,215,"blue",1163.563,1164.983,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5766,213,369,"No, she's got no pain at the moment.",1.42,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8611,215,"blue",1165,1166,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8612,215,"red",1165,1166,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8613,215,"yellow",1165,1165,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
8614,215,"yellow",1165.383,1167.423,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5767,214,369,"We may as well just stop that. Yes.",2.04,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8615,215,"yellow",1166,1169,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8616,215,"blue",1167,1167,0,0,0,0,0,0,1,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
8617,215,"red",1167,1168,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8618,215,"blue",1168,1172,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8619,215,"red",1169,1184,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8620,215,"green",1170,1189,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8621,215,"yellow",1170,1170,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
8622,215,"yellow",1171,1172,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8623,215,"blue",1173,1173,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
8624,215,"yellow",1173,1187,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8625,215,"blue",1174,1187,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8626,215,"yellow",1174.883,1176.943,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",5768,215,369,"Yes. All right.",2.06,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
8627,215,"red",1178.143,1181.413,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",5824,271,371,"Then, what are you looking for ?",3.27,"green","cabinet blue","secondary","information requesting","3. four students plus a doctor",NA
8628,215,"green",1178.143,1179.043,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",5825,272,371,"Alcohol swab .",0.9,"red","cabinet blue","secondary","responsing to request","3. four students plus a doctor",NA
8629,215,"green",1180.563,1182.023,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,0,"high",5826,273,371,"Probably are here .",1.46,"red","cabinet blue","secondary","information sharing","3. four students plus a doctor",NA
8630,215,"red",1181.563,1181.873,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"high",5827,274,371,"Yes .",0.31,"green","cabinet blue","secondary","agreement","3. four students plus a doctor",NA
8631,215,"red",1184.423,1189.903,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,0,0,1,"high",5828,275,371,"Okay , let's check this .",5.48,"green","cabinet blue","secondary","agreement,task allocation","3. four students plus a doctor",NA
8632,215,"red",1185,1192,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
8633,215,"blue",1188,1192,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8634,215,"yellow",1188,1192,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,369,NA,NA,NA,NA,NA,NA,NA,NA
8635,215,"green",1188.343,1189.543,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,0,0,0,"high",5829,276,371,"I'll check her band .",1.2,"red","cabinet blue","secondary","task allocation","3. four students plus a doctor",NA
8636,215,"green",1190,1193,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA
